Date,Price,Open,High,Low,Vol.,Change %
1/4/2023,77.8,77.99,78.39,77.49,596.41K,1.50%
1/5/2023,77.5,77.78,78.11,77.31,540.99K,-0.39%
1/6/2023,81.39,79.23,81.64,79.1,896.69K,5.02%
1/9/2023,82.62,81.68,83.34,81.63,918.04K,1.51%
1/10/2023,82.08,81.44,82.16,81.11,796.13K,-0.65%
1/11/2023,84.29,83.93,84.5,83.79,721.64K,2.69%
1/12/2023,86.07,84.65,86.15,84.34,1.11M,2.11%
1/13/2023,85.75,84.19,85.93,84.16,994.47K,-0.37%
1/17/2023,86.76,86.28,87.72,86.28,891.00K,1.18%
1/18/2023,86.68,88,88.29,86.61,710.27K,-0.09%
1/19/2023,87.97,88.28,88.79,87.56,848.63K,1.49%
1/20/2023,89.29,88.4,89.34,88.14,541.09K,1.50%
1/23/2023,88.91,88.13,89.19,88,609.83K,-0.43%
1/24/2023,89.31,89.99,89.99,88,693.12K,0.45%
1/25/2023,89.55,88.96,89.69,88.73,575.74K,0.27%
1/26/2023,89.13,88.9,89.17,88.1,603.94K,-0.47%
1/27/2023,90.61,89.48,91,89.33,853.93K,1.66%
1/30/2023,89.33,89.29,89.87,89.03,704.62K,-1.41%
1/31/2023,89.46,88.9,89.72,88.87,794.10K,0.15%
2/1/2023,89.55,88.89,90.11,88.28,965.40K,0.10%
2/2/2023,93.8,92,95.23,91.82,1.61M,4.75%
2/3/2023,93.13,93.57,94.75,93.02,1.06M,-0.71%
2/6/2023,90.12,90.86,90.87,89.52,980.13K,-3.23%
2/7/2023,91.37,90.49,91.76,90.13,924.16K,1.39%
2/8/2023,90.42,90.76,91.48,90.22,662.74K,-1.04%
2/9/2023,90.12,91.6,92.05,89.99,473.05K,-0.33%
2/10/2023,90.12,89.8,90.71,89.69,509.27K,0.00%
2/13/2023,89.64,88.74,89.75,88.47,504.73K,-0.53%
2/14/2023,89.34,89.08,89.68,88.6,507.26K,-0.33%
2/15/2023,88.42,87.7,88.44,87.45,588.46K,-1.03%
2/16/2023,87.54,87.42,88.38,87.32,679.94K,-1.00%
2/17/2023,85.06,85.61,85.61,84.39,844.72K,-2.83%
2/21/2023,83.24,83.8,84.19,83.06,784.43K,-2.14%
2/22/2023,82.48,82.78,82.97,82.27,429.72K,-0.91%
2/23/2023,82.68,83.14,83.24,82.04,573.03K,0.24%
2/24/2023,82.71,82.71,83.12,82.13,868.33K,0.04%
2/27/2023,83.35,83.9,84.49,83.34,716.23K,0.77%
2/28/2023,83.58,83.68,84.34,83.45,513.36K,0.28%
3/1/2023,83.63,83.9,84.19,83.42,545.72K,0.06%
3/2/2023,83.34,83.03,83.37,82.44,685.63K,-0.35%
3/3/2023,85.74,84.27,85.91,84.27,737.38K,2.88%
3/6/2023,86.53,86.81,87.8,86.39,718.84K,0.92%
3/7/2023,87.26,88.28,88.64,87.14,1.19M,0.84%
3/8/2023,88.06,87.87,88.26,87.58,620.94K,0.92%
3/9/2023,86.56,87.83,88.54,86.35,607.12K,-1.70%
3/10/2023,84.76,86.19,86.19,84.34,896.25K,-2.08%
3/13/2023,85.56,85.02,86.34,84.45,798.52K,0.94%
3/14/2023,85.44,84.86,85.44,84.58,715.61K,-0.14%
3/15/2023,83.74,83.4,83.76,82.36,694.65K,-1.99%
3/16/2023,86.39,84.51,86.47,84.21,873.46K,3.16%
3/17/2023,86.52,87.25,87.47,86.18,815.24K,0.15%
3/20/2023,88.42,87.52,89.16,87.33,1.08M,2.20%
3/21/2023,89.37,89.08,89.7,88.71,704.85K,1.07%
3/22/2023,87.44,88.91,89.07,87.43,786.05K,-2.16%
3/23/2023,88.27,88.32,89.42,87.7,935.31K,0.95%
3/24/2023,87.53,88.3,88.43,86.96,1.11M,-0.84%
3/27/2023,86.64,87.12,87.41,86.33,846.78K,-1.02%
3/28/2023,85.82,86.11,86.67,85.74,656.16K,-0.95%
3/29/2023,87.87,86.93,88.02,86.74,957.20K,2.39%
3/30/2023,89.31,88.7,89.53,88.56,1.18M,1.64%
3/31/2023,90.65,89.77,90.92,89.75,1.22M,1.50%
4/3/2023,91.33,90.41,91.38,90.41,879.13K,0.75%
4/4/2023,91.01,90.78,91.14,90.36,809.88K,-0.35%
4/5/2023,89.65,89.9,90.02,89.52,644.36K,-1.49%
4/6/2023,88.17,88.25,88.33,87.22,796.03K,-1.65%
4/10/2023,88.51,87.76,88.52,87.73,449.64K,0.39%
4/11/2023,88.91,89.24,89.49,88.83,443.39K,0.45%
4/12/2023,89.44,90,90.4,89.29,419.87K,0.60%
4/13/2023,90.49,90.1,90.83,89.94,684.74K,1.17%
4/14/2023,90.86,90.85,91.46,90.41,728.44K,0.41%
4/17/2023,91.15,90.55,91.23,90.35,772.98K,0.32%
4/18/2023,91.31,91.57,91.86,90.99,866.98K,0.18%
4/19/2023,90.97,91,91.12,90.73,422.36K,-0.37%
4/20/2023,91.38,90.97,92.28,90.92,608.33K,0.45%
4/21/2023,92.05,91.87,92.38,91.61,605.81K,0.73%
4/24/2023,91.56,91.86,92.03,91.4,512.94K,-0.53%
4/25/2023,90.76,91.46,91.8,90.55,822.56K,-0.87%
4/26/2023,93.81,92.53,95.04,92.53,1.79M,3.36%
4/27/2023,95.09,94.06,95.15,93.68,1.27M,1.36%
4/28/2023,89.67,91.53,91.68,88.55,2.34M,-5.70%
5/1/2023,92.19,92.1,92.51,91.25,1.07M,2.81%
5/2/2023,91.36,91.14,91.4,90.13,773.00K,-0.90%
5/3/2023,92.81,91.63,93.18,91.51,747.03K,1.59%
5/4/2023,92.67,92.74,93.4,92.49,546.09K,-0.15%
5/5/2023,93.86,93.01,94.08,92.82,666.66K,1.28%
5/8/2023,92.44,92.27,92.5,91.8,1.03M,-1.51%
5/9/2023,93.9,92.82,94.09,92.82,866.04K,1.58%
5/10/2023,93.43,93,93.52,92.39,755.60K,-0.50%
5/11/2023,93.21,93.61,93.61,92.65,461.98K,-0.24%
5/12/2023,94.68,94.84,95.34,94.39,570.78K,1.58%
5/15/2023,94.67,94.62,95.12,94.57,538.74K,-0.01%
5/16/2023,93.81,93.9,94.26,93.54,504.03K,-0.91%
5/17/2023,95.32,95.55,95.89,95.01,922.11K,1.61%
5/18/2023,98.89,99.07,99.15,98.35,1.81M,3.75%
5/19/2023,98.01,98.06,98.49,97.62,711.45K,-0.89%
5/22/2023,97.6,98.12,98.49,97.46,885.95K,-0.42%
5/23/2023,94.97,95.57,95.57,94.56,980.53K,-2.69%
5/24/2023,94.23,94.44,94.94,94.01,656.30K,-0.78%
5/25/2023,95.04,95.46,95.55,94.6,614.49K,0.86%
5/26/2023,95.98,95.59,96.63,95.37,622.55K,0.99%
5/30/2023,94.76,96.09,96.22,94.75,764.67K,-1.27%
5/31/2023,93.7,94.21,94.49,92.87,639.99K,-1.12%
6/1/2023,96.66,96.19,97.04,96.16,968.45K,3.16%
6/2/2023,98.01,98.05,98.86,97.93,676.02K,1.40%
6/5/2023,98.5,98.99,99.1,98.39,672.30K,0.50%
6/6/2023,100.05,99,100.24,98.79,753.95K,1.57%
6/7/2023,97.68,98.3,98.8,97.63,736.13K,-2.37%
6/8/2023,97.41,96.21,97.41,95.92,686.11K,-0.28%
6/9/2023,98.44,98.54,99.05,98,514.92K,1.06%
6/12/2023,99.25,98.81,99.55,98.5,1.19M,0.82%
6/13/2023,100.19,100.23,100.94,100.04,620.74K,0.95%
6/14/2023,99.87,100.71,100.89,99.51,514.99K,-0.32%
6/15/2023,99.67,98.79,99.75,98.55,590.08K,-0.20%
6/16/2023,97.57,98.48,98.66,97.46,778.10K,-2.11%
6/20/2023,96.31,97,97.01,96.21,509.14K,-1.29%
6/21/2023,94.68,95.09,95.43,94.27,559.48K,-1.69%
6/22/2023,93.82,93.59,94.07,93.3,701.52K,-0.91%
6/23/2023,91.14,91.24,91.49,90.8,1.15M,-2.86%
6/26/2023,90.37,90.63,91.16,90.19,694.59K,-0.84%
6/27/2023,90.07,89.8,90.38,89.22,1.31M,-0.33%
6/28/2023,91.29,90.7,91.55,90.56,807.70K,1.35%
6/29/2023,89.96,90.11,90.3,89.58,664.56K,-1.46%
6/30/2023,90.04,90.05,90.79,90,939.41K,0.09%
7/3/2023,91.55,91.67,92.09,91.55,759.69K,1.68%
7/5/2023,91.43,91.43,91.77,91.13,835.24K,-0.13%
7/6/2023,90.49,90.66,90.84,89.84,759.67K,-1.03%
7/7/2023,91.04,90.64,91.86,90.64,725.98K,0.61%
7/10/2023,90.73,90.4,90.87,90.4,672.32K,-0.34%
7/11/2023,89.64,89.92,90.4,89.29,1.36M,-1.20%
7/12/2023,91.24,89.65,92.53,89.64,2.31M,1.78%
7/13/2023,93.81,93.66,94.13,93.38,1.50M,2.82%
7/14/2023,92.39,93.22,93.22,92.33,915.34K,-1.51%
7/17/2023,93.57,92.53,94.29,92.37,766.50K,1.28%
7/18/2023,95.1,94.86,95.42,94.58,967.09K,1.64%
7/19/2023,94.57,94.76,95,94.13,539.05K,-0.56%
7/20/2023,93.25,93.29,93.86,93.18,650.83K,-1.40%
7/21/2023,93.39,93.82,93.96,93.28,425.78K,0.15%
7/24/2023,93.66,93.39,93.92,93.25,386.30K,0.29%
7/25/2023,93.69,93.03,93.79,92.8,437.40K,0.03%
7/26/2023,93.74,93.39,94.07,93.2,374.86K,0.05%
7/27/2023,93.76,94.7,95.19,93.59,686.16K,0.02%
7/28/2023,93.47,93.77,94.17,93.4,680.26K,-0.31%
7/31/2023,93.6,93.81,94.36,93.38,644.82K,0.14%
8/1/2023,93.49,93.5,93.92,93.28,435.77K,-0.12%
8/2/2023,91.07,91.89,92.18,90.91,667.45K,-2.59%
8/3/2023,90.03,90.02,90.2,89.52,529.87K,-1.14%
8/4/2023,90.19,91.07,91.36,90.06,558.66K,0.18%
8/7/2023,90.44,90.66,90.72,90.12,653.44K,0.28%
8/8/2023,89.82,90.09,90.58,89.42,902.70K,-0.69%
8/9/2023,83.85,90.31,90.31,82.69,2.45M,-6.65%
8/10/2023,85.44,86.95,87,85.31,1.60M,1.90%
8/11/2023,85.58,85.16,85.79,84.63,775.74K,0.16%
8/14/2023,83.97,83.58,84,82.9,1.14M,-1.88%
8/15/2023,83.53,83.42,83.72,82.92,570.19K,-0.52%
8/16/2023,82.24,82.73,83.18,82.14,893.06K,-1.54%
8/17/2023,82.4,83.5,83.5,82.23,699.07K,0.19%
8/18/2023,82.66,82.02,83.01,81.76,614.75K,0.32%
8/21/2023,82.58,82.4,82.68,82.18,570.48K,-0.10%
8/22/2023,81.9,82.65,82.81,81.79,744.36K,-0.82%
8/23/2023,82.61,82.1,82.78,82.1,877.42K,0.87%
8/24/2023,81.05,82.23,82.37,80.88,880.88K,-1.89%
8/25/2023,81.1,81.41,81.69,80.34,720.00K,0.06%
8/28/2023,82.07,81.73,82.25,81.73,458.68K,1.20%
8/29/2023,82.61,81.68,82.84,81.45,537.40K,0.66%
8/30/2023,82.35,82.5,82.85,82.19,554.42K,-0.31%
8/31/2023,83.19,83.14,83.45,83.01,656.93K,1.02%
9/1/2023,85.26,85.8,85.97,84.74,1.16M,2.49%
9/5/2023,84.54,84.65,85.19,84.42,518.21K,-0.84%
9/6/2023,85.5,85.82,86.09,85.35,829.93K,1.14%
9/7/2023,85.23,84.97,85.36,84.75,580.78K,-0.32%
9/8/2023,84.22,84.25,84.65,84.04,488.75K,-1.19%
9/11/2023,85.2,85.1,85.63,84.82,623.94K,1.16%
9/12/2023,85.41,85.2,85.64,84.98,369.07K,0.25%
9/13/2023,84.43,84.38,84.93,84.25,563.09K,-1.15%
9/14/2023,86.5,85.93,86.89,85.79,651.04K,2.45%
9/15/2023,86.76,87.36,87.5,86.76,490.27K,0.30%
9/18/2023,86.76,86.37,86.89,86.05,438.10K,0.00%
9/19/2023,86.54,86.62,86.97,86.29,363.03K,-0.25%
9/20/2023,84.85,85.69,85.97,84.77,499.14K,-1.95%
9/21/2023,82.64,82.85,83.41,82.53,709.23K,-2.60%
9/22/2023,82.38,82.98,83.13,82.33,505.05K,-0.31%
9/25/2023,83.27,83.05,83.39,82.73,607.95K,1.08%
9/26/2023,81.3,82.39,82.6,81.08,585.34K,-2.37%
9/27/2023,82.55,83.2,83.3,82.31,733.56K,1.54%
9/28/2023,82.78,81.71,83.18,81.7,878.84K,0.28%
9/29/2023,82.41,82.81,83.08,82.07,622.68K,-0.45%
10/2/2023,81.65,81.66,82.05,81.2,473.36K,-0.92%
10/3/2023,81.21,81.49,82.05,80.78,493.95K,-0.54%
10/4/2023,81.82,81.42,81.93,80.75,513.54K,0.75%
10/5/2023,82.86,82.66,83.16,82.26,496.02K,1.27%
10/6/2023,82.97,82.3,83.35,81.79,379.56K,0.13%
10/9/2023,83.5,82.41,83.63,82.29,322.56K,0.64%
10/10/2023,84.61,84.29,85.18,84.12,429.05K,1.33%
10/11/2023,85.46,85.34,85.98,85.33,620.02K,1.00%
10/12/2023,86.58,86.75,87.27,86.15,785.91K,1.31%
10/13/2023,85.15,85.75,85.85,84.89,560.15K,-1.65%
10/16/2023,85.4,84.79,85.47,84.51,485.23K,0.29%
10/17/2023,85.71,84.9,86.38,84.88,424.84K,0.36%
10/18/2023,84.1,85.12,85.29,83.98,385.73K,-1.88%
10/19/2023,83.84,84.15,84.92,83.7,434.69K,-0.31%
10/20/2023,83.19,83.71,83.96,83.18,343.05K,-0.78%
10/23/2023,83.11,82.61,83.63,82.05,335.15K,-0.10%
10/24/2023,84.22,83.72,84.33,83.68,491.61K,1.34%
10/25/2023,82.7,83.78,84.15,82.3,731.77K,-1.80%
10/26/2023,80.97,81.57,81.82,80.55,628.60K,-2.09%
10/27/2023,80.04,80.56,80.95,79.62,688.50K,-1.15%
10/30/2023,81.74,80.93,82.05,80.93,1.42M,2.12%
10/31/2023,83.05,82.82,83.27,82.55,659.97K,1.60%
11/1/2023,85.03,84.34,85.21,84.02,816.43K,2.38%
11/2/2023,86.56,85.65,86.79,85.65,950.21K,1.80%
11/3/2023,87.42,87.39,87.96,87.39,934.60K,0.99%
11/6/2023,86.69,86.32,87.31,86.32,1.13M,-0.84%
11/7/2023,87.76,87,88.04,86.86,725.30K,1.23%
11/8/2023,87.54,88.64,88.86,87.23,1.37M,-0.25%
11/9/2023,81.73,85.62,85.62,80.77,3.52M,-6.64%
11/10/2023,85.94,85.36,86.28,83.87,1.89M,5.15%
11/13/2023,83.33,83.57,83.6,82.5,1.11M,-3.04%
11/14/2023,85.07,84.38,85.34,84.32,649.63K,2.09%
11/15/2023,87.12,87.62,88.21,86.97,1.11M,2.41%
11/16/2023,87.6,86.69,87.63,86.56,582.69K,0.55%
11/17/2023,87.65,87.58,87.69,87,429.48K,0.06%
11/20/2023,87.54,86.98,87.62,86.77,493.01K,-0.13%
11/21/2023,86.79,87.37,87.48,86.71,539.29K,-0.86%
11/22/2023,87.59,87.38,87.99,87.07,469.91K,0.92%
11/24/2023,86.64,86.22,86.78,86.03,389.78K,-1.08%
11/27/2023,86.95,86.31,87.12,86.16,563.32K,0.36%
11/28/2023,87.23,86.7,87.61,86.4,1.17M,0.32%
11/29/2023,86.1,86.9,87.08,86.04,606.12K,-1.30%
11/30/2023,85.95,86.61,86.66,85.77,811.30K,-0.17%
12/1/2023,86.14,85.37,86.36,85.37,648.45K,0.22%
12/4/2023,85.32,85.27,85.53,84.62,1.03M,-0.95%
12/5/2023,86.4,85.88,86.69,85.86,811.89K,1.27%
12/6/2023,88.4,89,89.54,88.4,2.17M,2.31%
12/7/2023,88.51,87.98,88.62,87.37,850.75K,0.12%
12/8/2023,89.3,88.37,89.48,88.37,647.69K,0.89%
